2	他骄傲得尾巴都翘到天上去了。	0	-	1
0	我们把吃剩的果皮拿到树林或稻田，或甚至放在庭院的角落，到黄昏的时刻，就会有许多不知从何处赶来，闪着绿光、黄光和蓝光的金龟子，它们密密麻麻紧紧吸在果皮上，我们常常一口气就抓到几十只金龟子。	2	林清玄	1
0	而现在，独自坐在这儿，眼前是一汪碧绿的池水，望着对岸那棵尖尖的宝塔松，我出奇地安静了。	2	面对得到_曹明华	1
4	既然彼此已将对方铭刻心间，又何必为不能朝朝暮暮厮守一处而哀伤。	2	女孩子_秦文君	1
0	我怎么打她，她就是跪着不起来，打到最后连我自己都觉得没趣了，家珍头发披散眼泪汪汪地捂着脸。	3	余华_活着	1
4	烈日炎炎的夏天，地上像着了火一样。	0	-	2
6	驿寄梅花，鱼传尺素。	2	-	2
4	天都可以是我们的吗？	2	我的……_邓皓	1
0	龙二身后站着一个跑堂的，托着一盘干毛巾，龙二不时取过一块毛巾擦手。	3	余华_活着	1
1	果园里硕果累累，有红通通的苹果，梨子像小葫芦似的吊在树上。	0	-	1
0	那时我正在我爹坟前，我听到锣鼓声抬起头来，看到我丈人气冲冲地走到我家茅屋前，他朝后面摆摆手，花轿放在了地上，锣鼓息了。	3	余华_活着	1
1	我每次想到时间宝贵，就会想起这件往事，生命里的每一秒都是一只宝贵的鸟，它不断地张开翅膀飞去，仿佛天上的鹭鸶成行。	2	林清玄	1
0	今天继续上次大会的议程，废话就不多说了。	3	三体_刘慈欣	1
0	这中间他逃跑了七次，都被别的部队拉了去。	3	余华_活着	1
2	你老了，也不可能看到地球文明的最后毁灭，但我至少要让你知道你根本拯救不了她，我要让你活到她失去一切希望的那一天。	3	三体_刘慈欣	1
0	它正因寒冷而迅速减小。	3	三体_刘慈欣	1
2	水把头埋入地下，山却把心的碎片一块块收好。	0	-	1
0	眼前这架巨摆外形已经现代化，支撑天桥的两个高塔是全金属结构，每一个都有埃菲尔铁塔那么高，摆锤也是金属的，呈流线型，表面是光滑的电镀镜面，由于有了高强度材料，悬吊摆锤的线缆只有很细的一根，几乎看不到，这使得摆锤看上去像是空悬在两座高塔之间的空中。	3	三体_刘慈欣	1
0	再赊帐，你拿什么来还？	3	余华_活着	1
2	可能是牛放慢了脚步，老人又吆喝起来：二喜，有庆不要偷懒；家珍，凤霞耕得好；苦根也行啊。	3	余华_活着	1
0	连长那时候躲在坑道里赌钱，他气冲冲地反问：打炮，往哪里打？	3	余华_活着	1
2	我们来到小溪边，几条小鱼在水里欢快地游来游去，好像在说“春天来了！春天来了！”。	0	-	1
3	五十年间万事空，懒得白发对青铜。	0	-	1
2	一个小苍蝇在太阳光里快乐地飞舞着。	1	语文题库	1
0	我最后一次赌博时，家珍来了，那时候天都快黑了，这是家珍后来告诉我的，我当初根本不知道天是亮着还是要黑了。	3	余华_活着	1
11	你怎么可以这么浪费水资源呢？	1	语文题库	1
0	这个吝啬的人一想到要把这把草给别人，就呆住了，想得满头大汗，仍然舍不得给出去，最后，他突然开悟：原来左手也是我自己的手。	2	林清玄	1
0	走到了粪缸旁，他嫌缸沿脏，就抬脚踩上去蹲在上面。	3	余华_活着	1
2	三百多年，十几代人啊，它发芽时还是明朝呢，这漫长的岁月里，它经历过多少风雨，见过多少事。	3	三体_刘慈欣	1
0	仿佛从来就没有属于过那个躯体。	3	三体_刘慈欣	1
0	说完长根就要走，我和娘死活拦不住他，他说：你们别拦我了，往后我还要来看你们。	3	余华_活着	1
0	汽笛长啸，车就这样载着你驰向了南方那个城市，那个你将生活半年的城市。	2	送你去远行_单英福	1
0	圣上，不好了，计算有误！	3	三体_刘慈欣	1
0	那只金银两色的黄金鼠，引起逛夜市人群的围观，大部分的人议论纷纷：从来没有见过这样美丽的老鼠呀。	2	林清玄	1
11	这一点韧性，同院子里那些花比起来，不是显得非常可贵吗？	1	语文题库	1
0	观念的变革在美国，工作组多次召开留学生座谈会。	2	第五代_张建伟、左志	1
0	继而一想反正可以赊帐，日后总有机会赢回来，便宽了宽心，站起来对龙二说：先记上吧。	3	余华_活着	1
1	巨大的金属摆锤气势磅礴地摆动着，冲击着寒冷的空气，天边的小太阳把它的影子长长地投射到大地上，像一个顶天立地的巨人在行走。	3	三体_刘慈欣	1
1	世上好书，浩如烟海，一生不可能读完，且又有的书虽好，但不能全为之喜爱，如我一生不喜食肉，但肉却确实是世上好东西。	2	读书示小妹十八生日书_贾平凹	1
0	可你几分钟就把它锯倒了，你真没感觉到什么?	3	三体_刘慈欣	1
0	我把一个银元往她胸口灌进去，就把她的嘴堵上了。	3	余华_活着	1
0	哇，汪教授，汪院士!	3	三体_刘慈欣	1
0	以后的许多年里，我不断悟出这话的深意。	3	三体_刘慈欣	1
0	看看吧，这就是虫子，它们的技术与我们的差距，远大于我们与三体文明的差距。	3	三体_刘慈欣	1
0	一名大臣从洞门里跌跌撞撞地跑进来，带着哭腔喊道，天上，天上有三颗飞星！	3	三体_刘慈欣	1
0	仆人吓得连声说，我不是公子，打死我也不也敢。	3	余华_活着	1
0	爹拍拍我的手说：你去睡吧。	3	余华_活着	1
0	那个时候空气里满是焦糊和硝烟味，吸到嗓子眼里觉得有一颗一颗小石子似的东西。	3	余华_活着	1
9	过去的一切运动是少数人的或者为少数人谋利益的运动。无产阶级的运动是极大多数人的，为极大多数人谋利益的独立的运动。	0	-	1
4	我第一次发现，姐姐身上竟透出从未感觉过的动人美丽，而在这令人惊绝的美丽面前，是任何男人女人，妇孺妪翁都要倾倒的啊！	2	美丽人生_余志刚	1
0	中国古代知识分子贫穷落魄的多。	2	一个老知识分子的心声_季羡林	1
8	要讲究事实，对比事实，积累事实。	2	-	1
4	皆弹丸之地，而容量似海，岂仅是充饥解馋饕餮场所。	2	饭店铭_魏明伦	1
7	芦苇倒映在清凌凌的河水里，显得更绿了；天空倒映在清凌凌的河水里，显得更蓝了；云朵倒映在清凌凌的河水里，显得更白了。	1	语文题库	1
11	我站立之处成了看雨的好地方，谁能说这不是天地给我的恩泽？	1	语文题库	1
2	我向来都喜欢海边的卵石，因为这些石头从来没有隐藏，也不故意显露，它只是在海岸如实呈现它的美与风采。	2	林清玄	1
1	我骑在妓女身上经过他的店门时，我丈人身手极快，像只耗子呼地一下窜到里屋去了。	3	余华_活着	1
1	当他站得高、显得伟大的时候，一般有肉没有骨头，有躯壳没灵魂的人中狗，便成群地蜷伏在他脚下，仰起头来望望他，便伟大呵，伟大呵地乱叫一阵子。	2	伟大与渺小__臧克家	1
0	审问者：三体世界是否向降临派传授了某些高于人类现有科技水平的技术？	3	三体_刘慈欣	1
2	蓝笔颤抖着跌到桌下，她趴下去捡，抬起头来看见书房的黄光照得老师的笑油油的。	3	房思琪的初恋乐园_林奕含	1
1	西湖，就是镶嵌在这天堂里的一颗明珠。	0	-	2
7	儿子说：树的根要深入地里，吸收水分；树的叶子要和阳光进行光合作用；整棵树都要不断地吸入二氧化碳，吐出氧气；树是很忙的呀！	2	林清玄	1
0	我用镰刀时，她更不放心，时时说：福贵，别把手割破了。	3	余华_活着	1
0	不知道你有没有这样的体验：太阳落下去，月亮升起来，不，当太阳还没有落的时候，月亮就已经挂在澄碧的空中了，在它的周围，浸洇着黄昏将逝的胭脂色的天光，大地弥漫着袅袅的蓝雾。	2	走过列维坦_周树山	1
0	当然，我只是个工程师，没有能力进行这样级别的研究，只是一个科幻迷玩玩儿而已，从科学角度讲得出的结果肯定没什么意义，但从科幻角度讲却极有价值，因为那些结果展示的宇宙间点状文明的演化图景，不管正确与否，其诡异程度是很难凭空想出来的。	3	三体_刘慈欣	1
0	有的攥着卷儿大饼，一口咬下半截，把脖子撑得又粗又红。	3	骆驼祥子_老舍	1
0	自学古诗，回答问题。	1	语文题库	1
0	怕动了胎神，再热也只得忍耐。	2	林清玄	1
6	只要我们稍微停下脚步，就可以更好地珍惜生命本原的美丽，不为爱欲所炫目，不为污秽所恶心，永远正确看待生命，永远那么透明地看。	0	生命__沈从文	1
0	我采到过一枝有这么长的……	3	三体_刘慈欣	1
7	我们看到这个社会上拥有百亿资产，七十岁以上的人，还有很多人每天烦恼去何处开工厂；清晨就要赶去早餐会报；中午要看股票行情；连在路边散个步、吃一碗蚜仔面线也不可得呀！	2	林清玄	1
7	这庄严的宣告，这雄伟的声音，经过无线电的广播，传到长城内外，传到天山南北，传到白山黑水之间，传到大河长江之南，使全国人民一齐欢跃起来。	1	语文题库	1
9	弱智的孩子在母亲的眼中是那么天真、无邪，那么值得爱怜，我们自己对待正常健康的孩子则是那么严苛，充满了条件，无法全心地爱怜。	2	林清玄	1
11	安安死了，你哭，为什么不让我哭？	3	平凡的世界_路遥	1
0	我爹常常唉声叹气，训斥我没有光耀祖宗。	3	余华_活着	1
0	你到底想表达什么?	3	三体_刘慈欣	1
2	星星在天空中躲躲闪闪，时隐时现。	0	-	2
2	每一朵花都尽情绽放着笑颜，与阳光亲热。	1	语文题库	1
1	可以说，是红岸的眼睛。	3	三体_刘慈欣	1
0	污染了自己的生存之所，也终究在自己造成的污物中窒息而死。	2	这片土地是宝贵的_王芳	1
0	又想晒书，又想晒被，更愿痛痛快快洗一次衣物。	2	雨天的魅力_蓉子	1
6	沧浪之水清兮，可以灌我缨；沧浪之水浊兮，可以濯我足。	2	林清玄	1
0	冯·诺伊曼（注：现代计算机技术的莫基者）。	3	三体_刘慈欣	1
0	那天可真是热闹，城里街道两旁站满了人，手里拿着小彩旗，商店都斜着插出来青天白日旗，我丈人米行前还挂了一幅两扇门板那么大的蒋介石像，米行的三个伙计都站在蒋介石左边的口袋下。	3	余华_活着	1
8	不、不，与那些都没关系。	3	三体_刘慈欣	1
6	神仙饮琼浆玉液长生不老，百姓喝莲塘高梁欢乐健康。	1	语文题库	1
0	心疼儿子，又心疼钱，心里一阵温柔的牵痛，就说：“把我那张床给了你罢，我用你那张小床行了。“	0	-	1
2	祥子似乎喜爱雪花，大大方方的在空中飞舞，不象雪粒那么使人别气。	3	骆驼祥子_老舍	1
0	这叫我怎么回答呢？	3	余华_活着	1
8	那仆人还在前面向连长求情，走了一段路后，连长竟然答应了，他说：行，行，你回去吧，你小子烦死我了。	3	余华_活着	1
0	内蒙古生产建设兵团的六个师四十一个团十多万人就分布在这辽阔的森林和草原之间。	3	三体_刘慈欣	1
2	蓝天在对我们微笑。	1	语文题库	1
0	谢谢，不过我觉得这里很好，挺安静的。	3	三体_刘慈欣	1
9	花生长在地下，不像苹果那样高挂枝头。	0	-	1
11	这么远，箭哪能射得到呢？	0	-	1
0	风扇仍在旋转，一片灿烂的叶片不时划出地平线，给这个已经毁灭的世界带来一次次短暂的日出和日落，日落后灼热的大地发出暗红的光芒，转瞬而来的日出又用平射的强光淹没了一切。	3	三体_刘慈欣	1
0	她并没有像其他同行的人那样眺望云海，而是把目光集中到一个方向，在那一片云层下面，有一个叫齐家屯的小村庄……	3	三体_刘慈欣	1
9	这场纷扰，要直到大家的兴致均已低落，该说的话差不多都已说完，然后急转直下，突然平息，本就该坐上座的人便去就了上座，并无苦恼之相，而往往是显得踌躇满志、顾盼自雄。	2	话说谦让__梁实秋	1
0	还有一个晚上我打着手电赶夜路时，在一口池塘旁照到了两段赤裸的身体，一段压在另一段上面，我照着的时候两段身体纹丝不动，只是有一只手在大腿上轻轻搔痒，我赶紧熄灭手电离去。	3	余华_活着	1
0	那年沈先生和龙二的赌局，实在是精彩，青楼的赌厅里挤满了人，沈先生和他们三个人赌。	3	余华_活着	1
1	两个男青年步伐稳健有力，一副成熟的青年布尔什维克形象，他们都是物理系理论物理专业大四年级的，叶哲泰曾是他们的老师；那四名女孩子要年轻得多，都是大学附中的初二学生，这些穿着军装扎着武装带的小战士挟带着逼人的青春活力，像四团绿色的火焰包围着叶哲泰。	3	三体_刘慈欣	1
0	她由衷地赞叹道。	3	三体_刘慈欣	1
0	墙壁被一条条棕色的树皮覆盖着，三只凳子是古朴的树桩，写字台也是由三个较大的树桩拼成的，还有那张床，铺的显然是东北的乌拉草。	3	三体_刘慈欣	1
1	汪淼发现，所有巨摆的摇动都是同步的，远远看去，这景象怪异得使人着迷，像太地上竖立着一座座走动的钟表。	3	三体_刘慈欣	1
2	大树被拖走了，地面上的石块和树桩划开了树皮，使它巨大的身躯皮开肉绽。	3	三体_刘慈欣	1
7	竞争是一种苏醒，它逼醒了懒汉，逼醒了懦夫，逼醒了多年来捧着“铁饭碗”的人们！	0	-	1
7	沉香能够供佛、能够静心、能够去除秽气，是大家都知道的。	2	林清玄	1
4	飞流直下三千尺，疑是银河落九天。	1	语文题库	1
11	满腹经纶的学者，不要向人民夸示你们的渊博吧，在这一方面你不是能手，因你有福，有闲，有钱，你对于锄头拿得动、使得熟吗？	2	伟大与渺小__臧克家	1
0	家珍她们嘻嘻说着话走过去后，我问一个坐在地上的鞋匠：那是谁家的女儿？	3	余华_活着	1
0	叶文洁起身走出了监听主控室的大门，一阵冷风吹到她滚烫的脸上．东方晨曦初露，她沿着被晨光微微照亮的石子路，向发射主控室走去，在她的上方，红岸天线的巨掌无声地向宇宙张开着。	3	三体_刘慈欣	1
4	这穷山穷水长不起来树，木料贵得怕死人……	3	平凡的世界_路遥	1
4	这样的伟人，拔地几千尺，活在半空里，和群众、和现实，脱离得一干二净。	2	伟大与渺小__臧克家	1
0	龙二向一个跑堂挥挥手说：给徐家少爷拿块热毛巾来。	3	余华_活着	1
0	到处都是一柱柱冲天的浓烟。	3	余华_活着	1
1	我经常让她背着我去逛街，我骑在她身上像是骑在一匹马上。	3	余华_活着	1
0	我不相信乌云会使太阳消失，我不信月亮的色彩会超过太阳的光芒。	2	我不相信_佚名	1
9	十年前，这里还是头上青天一顶，脚下荒原一片；如今，笔直的柏油马路向远方伸展，辽阔的田野接着天边。	0	-	1
0	巴尔特爱笔成痴，喜欢买各种笔，写一篇文章总爱新笔旧笔换来换去地写。	2	听那立体的乡愁_董桥	1
0	教皇温和地说，他脸上的笑汪淼有些熟悉，那是纣王的笑。	3	三体_刘慈欣	1
5	她大大的眼睛忽闪忽闪的，我对她说：“你的眼睛真闹啊，别眨了。”	0	-	1
0	那大部分人的人生都是偶然。	3	三体_刘慈欣	1
0	叶哲泰从文革开始一直活到了现在，并且一直处于第一阶段，他不认罪，不自杀，也不麻木。	3	三体_刘慈欣	1
2	当别人靠近他的时候，它们便狺狺狂吠起来，在壮主子的声威之余，自己仿佛也有威可畏了。	2	伟大与渺小__臧克家	1
4	被包围的不只是我们一个连，有十来万人的国军全被包围在方圆只有二十来里路的地方里，满地都是黄衣服，像是赶庙会一样。	3	余华_活着	1
1	有时下夜班，仰望夜空，觉得群星就像发光的沙漠，我自己就是一个被丢弃在沙漠上的可怜孩子……	3	三体_刘慈欣	1
5	她柔美的发丝像花香一样飘逸。	0	-	2
0	过了一会，我们看到春生怀里抱着一堆胶鞋猫着腰跑来了，这孩子高兴得满脸通红，他一翻身滚了进来，指着满地的胶鞋问我们：多不多？	3	余华_活着	1
0	他提到了二胡和人民，那样正义。	2	因为门德尔松_晓舟	1
11	是不是有时候觉得，自己都忍不住讨厌起自己来了？	2	一个人的游戏_　　一个人无聊的时候，会做什么事呢？	1
11	他难道不是个善良的人吗？	0	-	2
0	我默默期待，何时才是它的花期？	2	君子兰_李昆纯	1
0	很多人都坐着没动，有一些人走出去，还真的走到那桌子前去领了盘缠，那个长官一直看着他们，他们领了钱以后还领了通行证。	3	余华_活着	1
0	真没想到世界末日是这么的爽，虫子万岁，智子万岁！	3	三体_刘慈欣	1
1	你看，过去月亮扁扁的肚子，喝得象小西瓜一样圆绷绷了。	2	童心小世界_散文	1
0	瘦小女人说，她的声音尖尖的，仿佛时刻都带着一种不知从何而来的惊恐。	3	三体_刘慈欣	1
4	三万里河东入海，五千仞岳上摩天。	0	-	1
2	秋天，是一个穿着金色衣裙的仙女，用宽大的衣衫挡着风寒，却捧起沉甸甸的果实奉献人间。	1	语文题库	1
0	这些高能加速器将实验中粒子对撞的能量提高了一个数量级，这是人类以前从未达到过的。	3	三体_刘慈欣	1
2	在刚过去的那一夜，那两颗台球一直占据着他长长的梦境，它在黑色的空间中无规则地乱飞，在黑色的背景一卜．黑球看不见，它只有在偶尔遮挡白球时才显示一下自己的存在。	3	三体_刘慈欣	1
8	从浦口上发脉，一个墩，一个炮；一个墩，一个炮；一个墩，一个炮；弯弯曲曲，咕哩咕噜，一路接着滚了下来。	0	-	1
8	大山原来是这样的!月亮原来是这样的!核桃树原来是这样的!香雪走着，就像第一次认出养育她成人的山谷。	0	-	1
0	妈妈怔了好长一段时间，我已经站起来了，她还怔在那里，手里拿着一支锅铲，样子有点滑稽。	2	风中跌倒不为风__林清玄	1
0	可听到坐着的俘虏哄地笑起来，又看到团长笑着问我：你要说什么？	3	余华_活着	1
0	听到我爹的声音，我娘就不哭了，她站起来走出去，家珍也跟了出去。	3	余华_活着	1
9	人都是一样的，手伸进别人口袋里掏钱时那个眉开眼笑，轮到自己给钱了一个个都跟哭丧一样。	3	余华_活着	1
4	要说渴，真有点渴，嗓子冒烟脸冒火，我能喝他一条江，我能喝他一条河。	0	-	1
0	事实上这方面的事情，正复难言。	2	生命__沈从文	1
0	惨白的头发在一顶破小帽下杂乱的髭髭着；眉上，短须上，都挂着些冰珠。	3	骆驼祥子_老舍	1
0	长根站了起来，一步一步地走开去，我听到他嗡嗡地说：我哪儿还有什么家呀。	3	余华_活着	1
2	我看到地上的鸽子悠闲地踱步，想到鸽子其实是在觅食，也是很忙的。	2	林清玄	1
1	太阳一出，地里的庄稼便抹上一层金子般的颜色。	0	-	1
0	如果宇宙中真的还有其他的人和社会，那也很好嘛，旁观者清，千秋功罪，可真的有人评说了。	3	三体_刘慈欣	1
2	这些人从湖中跑上岸，赤身裸体地奔向干仓，将更多的皮卷投入湖中，浸泡复活的人一群群从湖中跑出来，这一幕也发生在更远处的湖泊和池溏中，整个世界在复活。	3	三体_刘慈欣	1
1	她想，剪粘这名字倒很好，像一切民间故事一样，把话说得不满而足。	3	房思琪的初恋乐园_林奕含	1
1	老牛的肚皮耷拉下来，长长一条，它耕动时肚皮犹如一只大水袋一样摇来晃去。	3	余华_活着	1
4	我感到自己渴地能喝下一条江。	0	-	2
0	原来是没有给花授粉。	1	语文题库	1
0	哦，对不起，汪教授。	3	三体_刘慈欣	1
0	龙二听后忙说：对，对，喝一壶，我来请客。	3	余华_活着	1
8	生活是一件很容易的事――生活是件再容易不过的事！	2	野人族_杨平	1
1	暴风雨来到的时候，许多庄稼、花儿、小树被风雨吹打得东倒西歪，而小草牢固地抓住泥土，昂着头，挺着胸，像无畏的战士。	0	-	1
0	我爹嘿嘿笑了几下，笑完后闭上了眼睛，脖子一歪，脑袋顺着粪缸滑到了地上。	3	余华_活着	1
5	他的声音像是随风斜飘的雨丝，零乱而悲凉。	0	-	1
7	密封黄金时代的马口铁锈蚀了，然而童心无辜，爱心无辜，青春无辜！	2	我们的歌_刘齐	1
0	我正要去抓骰子，龙二伸手挡了挡说：慢着。	3	余华_活着	1
11	人与山的关系日益密切，怎能不使我们感到亲切、舒服呢？	1	语文题库	1
0	后来又看了几个房间，依然如此，最令我吃惊的是，连厨房和厕所都堆着古董，主人家已经很久没有开伙了。	2	把时间花在心灵上__林清玄	1
0	要是杀你们有用，它早就把你们杀光了，但最有效的办法还是扰乱你们的思想，人死了还会有别人，但思想乱了，科学就完了。	3	三体_刘慈欣	1
6	是啊，哪里都一样，人类都—样。	3	三体_刘慈欣	1
0	得了那种病，只要全身一瘫也就快了。	3	余华_活着	1
2	蜘蛛小心地划动长腿，沿着树干爬下来，心想：我终于可以有一顿美餐了。	1	语文题库	1
0	阅读传记，你会得到慰籍。	2	和伟人们并行_　　读传记有何目的？为了寻找乐趣。	1
0	连同那些梭标和大刀等冷兵器，构成了一部浓缩的近现代史……	3	三体_刘慈欣	1
7	过去有过去的好，今天有今天的好，明天还有明天的好。	2	对青年的热望_宋振庭	1
0	但这次被批斗的反动学术权威，却是任何一方均无异议的斗争目标，他们也只能同时承受来自各方的残酷打击。	3	三体_刘慈欣	1
0	我娘陪着笑脸说：你是说福贵吧？	3	余华_活着	1
5	她大大的眼睛忽闪忽闪的属,我对她说：“你的眼睛真闹啊,别眨了.”	0	-	2
0	凤霞也学我的样子向龙二哈哈腰，说道：是，龙老爷。	3	余华_活着	1
1	玉屑似的雪末随风飘扬。	0	-	1
0	能将地球毁灭几十次的核武器一触即发。	3	三体_刘慈欣	1
0	大地上的湖泊开始蒸发，一团团雪白的水蒸汽成蘑菇云状高高升起，接着弥散开来，遮盖了湖边人类的骨灰。	3	三体_刘慈欣	1
11	脑袋嗡嗡之间听见貂色西装先生谈工作，说他不被当人看，被上司当成狗操──思琪马上想：他们知道什么叫不被当成人看吗？	3	房思琪的初恋乐园_林奕含	1
8	他站了起来，连长又说：走呀，走呀。	3	余华_活着	1
